name,overseas,withdrawn,role,keeper,batting_type,bowling_type,team,year,batting_hand,bowling_arm,bowling_speed,spin_type
Ben Cox,False,False,,False,Right-hand bat,,Worcestershire,2014,R,,,
Brett D'Oliveira,False,False,Batting allrounder,False,Right-hand bat,,Worcestershire,2014,R,,,
Tom Kohler-Cadmore,False,False,Batsman,False,Right-hand bat,,Worcestershire,2014,R,,,
Joe Leach,False,False,,False,Right-hand bat,,Worcestershire,2014,R,,,
Mitchell McClenaghan,False,False,Bowler,False,Left-hand bat,,Worcestershire,2014,L,,,
Charlie Morris,False,False,,False,Right-hand bat,,Worcestershire,2014,R,,,
Colin Munro,False,False,Opening batsman,False,Left-hand bat,,Worcestershire,2014,L,,,
Richard Oliver,False,False,,False,Left-hand bat,,Worcestershire,2014,L,,,
Jack Shantry,False,False,,False,Left-hand bat,,Worcestershire,2014,L,,,
Ross Whiteley,False,False,Middle-order batsman,False,Left-hand bat,,Worcestershire,2014,L,,,
Ryan ten Doeschate,False,False,Allrounder,False,Right-hand bat,,Essex,2015,R,,,
Ravi Bopara,False,False,Batting allrounder,False,Right-hand bat,,Essex,2015,R,,,
Nick Browne,False,False,Opening batsman,False,Left-hand bat,,Essex,2015,L,,,
James Foster,False,False,,False,Right-hand bat,,Essex,2015,R,,,
David Masters,False,False,,False,Right-hand bat,,Essex,2015,R,,,
Graham Napier,False,False,,False,Right-hand bat,,Essex,2015,R,,,
Mark Pettini,False,False,,False,Right-hand bat,,Essex,2015,R,,,
Jamie Porter,False,False,Bowler,False,Right-hand bat,,Essex,2015,R,,,
Jesse Ryder,False,False,Allrounder,False,Left-hand bat,,Essex,2015,L,,,
Greg Smith,False,False,,False,Right-hand bat,,Essex,2015,R,,,
Shaun Tait,False,False,Bowler,False,Right-hand bat,,Essex,2015,R,,,
Reece Topley,False,False,Bowler,False,Right-hand bat,,Essex,2015,R,,,
Kishen Velani,False,False,,False,Right-hand bat,,Essex,2015,R,,,
Tom Westley,False,False,Top-order batsman,False,Right-hand bat,,Essex,2015,R,,,
Michael Carberry,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2015,L,,,
Jimmy Adams,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2015,L,,,
Gareth Berg,False,False,Bowling allrounder,False,Right-hand bat,,Hampshire,2015,R,,,
Danny Briggs,False,False,Bowler,False,Right-hand bat,,Hampshire,2015,R,,,
Mason Crane,False,False,Bowler,False,Right-hand bat,,Hampshire,2015,R,,,
Liam Dawson,False,False,Allrounder,False,Right-hand bat,,Hampshire,2015,R,,,
Fidel Edwards,False,False,Bowler,False,Right-hand bat,,Hampshire,2015,R,,,
Sean Ervine,False,False,Allrounder,False,Left-hand bat,,Hampshire,2015,L,,,
Joe Gatting,False,False,,False,Right-hand bat,,Hampshire,2015,R,,,
Owais Shah,False,False,Batsman,False,Right-hand bat,,Hampshire,2015,R,,,
Will Smith,False,False,,False,Right-hand bat,,Hampshire,2015,R,,,
James Vince,False,False,Batsman,False,Right-hand bat,,Hampshire,2015,R,,,
Adam Wheater,False,False,,False,Right-hand bat,,Hampshire,2015,R,,,
Chris Wood,False,False,Bowler,False,Right-hand bat,,Hampshire,2015,R,,,
Yasir Arafat,False,False,,False,Right-hand bat,,Hampshire,2015,R,,,
James Vince,False,False,Batsman,False,Right-hand bat,,Hampshire,2015,R,,,
Jimmy Adams,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2015,L,,,
Gareth Berg,False,False,Bowling allrounder,False,Right-hand bat,,Hampshire,2015,R,,,
Danny Briggs,False,False,Bowler,False,Right-hand bat,,Hampshire,2015,R,,,
Michael Carberry,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2015,L,,,
Mason Crane,False,False,Bowler,False,Right-hand bat,,Hampshire,2015,R,,,
Liam Dawson,False,False,Allrounder,False,Right-hand bat,,Hampshire,2015,R,,,
Fidel Edwards,False,False,Bowler,False,Right-hand bat,,Hampshire,2015,R,,,
Sean Ervine,False,False,Allrounder,False,Left-hand bat,,Hampshire,2015,L,,,
Joe Gatting,False,False,,False,Right-hand bat,,Hampshire,2015,R,,,
Owais Shah,False,False,Batsman,False,Right-hand bat,,Hampshire,2015,R,,,
Will Smith,False,False,,False,Right-hand bat,,Hampshire,2015,R,,,
Adam Wheater,False,False,,False,Right-hand bat,,Hampshire,2015,R,,,
Chris Wood,False,False,Bowler,False,Right-hand bat,,Hampshire,2015,R,,,
Yasir Arafat,False,False,,False,Right-hand bat,,Hampshire,2015,R,,,
Sam Northeast,False,False,Middle-order batsman,False,Right-hand bat,,Kent,2015,R,,,
Adam Ball,False,False,,False,Right-hand bat,,Kent,2015,R,,,
Daniel Bell-Drummond,False,False,Opening batsman,False,Right-hand bat,,Kent,2015,R,,,
Sam Billings,False,False,Wicketkeeper batsman,True,Right-hand bat,,Kent,2015,R,,,
Alex Blake,False,False,Middle-order batsman,False,Left-hand bat,,Kent,2015,L,,,
Mitchell Claydon,False,False,Bowler,False,Left-hand bat,,Kent,2015,L,,,
Matt Coles,False,False,,False,Left-hand bat,,Kent,2015,L,,,
Fabian Cowdrey,False,False,,False,Right-hand bat,,Kent,2015,R,,,
Joe Denly,False,False,Top-order batsman,False,Right-hand bat,,Kent,2015,R,,,
Matt Hunn,False,False,,False,Right-hand bat,,Kent,2015,R,,,
Darren Stevens,False,False,,False,Right-hand bat,,Kent,2015,R,,,
Ivan Thomas,False,False,,False,Right-hand bat,,Kent,2015,R,,,
James Tredwell,False,False,Allrounder,False,Left-hand bat,,Kent,2015,L,,,
Steven Croft,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Tom Bailey,False,False,Bowler,False,Right-hand bat,,Lancashire,2015,R,,,
Karl Brown,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Jos Buttler,False,False,Wicketkeeper batsman,True,Right-hand bat,,Lancashire,2015,R,,,
Jordan Clark,False,False,Allrounder,False,Right-hand bat,,Lancashire,2015,R,,,
Alex Davies,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
George Edwards,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
James Faulkner,False,False,Bowling allrounder,False,Right-hand bat,,Lancashire,2015,R,,,
Gavin Griffiths,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Simon Kerrigan,False,False,Bowler,False,Right-hand bat,,Lancashire,2015,R,,,
Arron Lilley,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Liam Livingstone,False,False,Batsman,False,Right-hand bat,,Lancashire,2015,R,,,
Stephen Parry,False,False,Bowler,False,Right-hand bat,,Lancashire,2015,R,,,
Ashwell Prince,False,False,,False,Left-hand bat,,Lancashire,2015,L,,,
Luke Procter,False,False,,False,Left-hand bat,,Lancashire,2015,L,,,
Steven Croft,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Tom Bailey,False,False,Bowler,False,Right-hand bat,,Lancashire,2015,R,,,
Karl Brown,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Jos Buttler,False,False,Wicketkeeper batsman,True,Right-hand bat,,Lancashire,2015,R,,,
Jordan Clark,False,False,Allrounder,False,Right-hand bat,,Lancashire,2015,R,,,
Alex Davies,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
James Faulkner,False,False,Bowling allrounder,False,Right-hand bat,,Lancashire,2015,R,,,
Gavin Griffiths,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Kyle Jarvis,False,False,Bowler,False,Right-hand bat,,Lancashire,2015,R,,,
Arron Lilley,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Liam Livingstone,False,False,Batsman,False,Right-hand bat,,Lancashire,2015,R,,,
Stephen Parry,False,False,Bowler,False,Right-hand bat,,Lancashire,2015,R,,,
Ashwell Prince,False,False,,False,Left-hand bat,,Lancashire,2015,L,,,
Luke Procter,False,False,,False,Left-hand bat,,Lancashire,2015,L,,,
Steven Croft,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Tom Bailey,False,False,Bowler,False,Right-hand bat,,Lancashire,2015,R,,,
Karl Brown,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Jos Buttler,False,False,Wicketkeeper batsman,True,Right-hand bat,,Lancashire,2015,R,,,
Jordan Clark,False,False,Allrounder,False,Right-hand bat,,Lancashire,2015,R,,,
Alex Davies,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
George Edwards,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
James Faulkner,False,False,Bowling allrounder,False,Right-hand bat,,Lancashire,2015,R,,,
Gavin Griffiths,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Simon Kerrigan,False,False,Bowler,False,Right-hand bat,,Lancashire,2015,R,,,
Arron Lilley,False,False,,False,Right-hand bat,,Lancashire,2015,R,,,
Liam Livingstone,False,False,Batsman,False,Right-hand bat,,Lancashire,2015,R,,,
Stephen Parry,False,False,Bowler,False,Right-hand bat,,Lancashire,2015,R,,,
Ashwell Prince,False,False,,False,Left-hand bat,,Lancashire,2015,L,,,
Luke Procter,False,False,,False,Left-hand bat,,Lancashire,2015,L,,,
Alex Wakely,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Azharullah,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Josh Cobb,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Steven Crook,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Ben Duckett,False,False,Top-order batsman,False,Left-hand bat,,Northamptonshire,2015,L,,,
Rob Keogh,False,False,Batting allrounder,False,Right-hand bat,,Northamptonshire,2015,R,,,
Rory Kleinveldt,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2015,R,,,
Richard Levi,False,False,Opening batsman,False,Right-hand bat,,Northamptonshire,2015,R,,,
Shahid Afridi,True,False,Allrounder,False,Right-hand bat,,Northamptonshire,2015,R,,,
Olly Stone,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2015,R,,,
Graeme White,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
David Willey,False,False,Bowling allrounder,False,Left-hand bat,,Northamptonshire,2015,L,,,
Alex Wakely,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Azharullah,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Josh Cobb,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Steven Crook,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Ben Duckett,False,False,Top-order batsman,False,Left-hand bat,,Northamptonshire,2015,L,,,
Rob Keogh,False,False,Batting allrounder,False,Right-hand bat,,Northamptonshire,2015,R,,,
Rory Kleinveldt,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2015,R,,,
Richard Levi,False,False,Opening batsman,False,Right-hand bat,,Northamptonshire,2015,R,,,
Adam Rossington,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Olly Stone,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2015,R,,,
Graeme White,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
David Willey,False,False,Bowling allrounder,False,Left-hand bat,,Northamptonshire,2015,L,,,
Alex Wakely,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Azharullah,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Josh Cobb,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Steven Crook,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
Ben Duckett,False,False,Top-order batsman,False,Left-hand bat,,Northamptonshire,2015,L,,,
Rob Keogh,False,False,Batting allrounder,False,Right-hand bat,,Northamptonshire,2015,R,,,
Rory Kleinveldt,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2015,R,,,
Richard Levi,False,False,Opening batsman,False,Right-hand bat,,Northamptonshire,2015,R,,,
Shahid Afridi,True,False,Allrounder,False,Right-hand bat,,Northamptonshire,2015,R,,,
Olly Stone,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2015,R,,,
Graeme White,False,False,,False,Right-hand bat,,Northamptonshire,2015,R,,,
David Willey,False,False,Bowling allrounder,False,Left-hand bat,,Northamptonshire,2015,L,,,
Luke Wright,False,False,Top-order batsman,False,Right-hand bat,,Sussex,2015,R,,,
George Bailey,False,False,Top-order batsman,False,Right-hand bat,,Sussex,2015,R,,,
Will Beer,False,False,,False,Right-hand bat,,Sussex,2015,R,,,
Craig Cachopa,False,False,,False,Right-hand bat,,Sussex,2015,R,,,
Mahela Jayawardene,False,False,Batsman,False,Right-hand bat,,Sussex,2015,R,,,
Chris Jordan,False,False,Bowler,False,Right-hand bat,,Sussex,2015,R,,,
Chris Liddle,False,False,,False,Right-hand bat,,Sussex,2015,R,,,
Matt Machan,False,False,Top-order batsman,False,Left-hand bat,,Sussex,2015,L,,,
Tymal Mills,False,False,Bowler,False,Right-hand bat,,Sussex,2015,R,,,
Chris Nash,False,False,Opening batsman,False,Right-hand bat,,Sussex,2015,R,,,
Steffan Piolet,False,False,,False,Right-hand bat,,Sussex,2015,R,,,
Ollie Robinson,False,False,Bowler,False,Right-hand bat,,Sussex,2015,R,,,
Michael Yardy,False,False,Allrounder,False,Left-hand bat,,Sussex,2015,L,,,
Varun Chopra,False,False,Top-order batsman,False,Right-hand bat,,Warwickshire,2015,R,,,
Tim Ambrose,False,False,Middle-order batsman,False,Right-hand bat,,Warwickshire,2015,R,,,
Ian Bell,False,False,Top-order batsman,False,Right-hand bat,,Warwickshire,2015,R,,,
Rikki Clarke,False,False,Allrounder,False,Right-hand bat,,Warwickshire,2015,R,,,
Freddie Coleman,False,False,Opening batsman,False,Right-hand bat,,Warwickshire,2015,R,,,
Laurie Evans,False,False,Top-order batsman,False,Right-hand bat,,Warwickshire,2015,R,,,
Recordo Gordon,False,False,,False,Right-hand bat,,Warwickshire,2015,R,,,
Oliver Hannon-Dalby,False,False,,False,Left-hand bat,,Warwickshire,2015,L,,,
Ateeq Javid,False,False,,False,Right-hand bat,,Warwickshire,2015,R,,,
Jeetan Patel,False,False,Bowler,False,Right-hand bat,,Warwickshire,2015,R,,,
William Porterfield,False,False,Batsman,False,Left-hand bat,,Warwickshire,2015,L,,,
Boyd Rankin,False,False,Bowler,False,Left-hand bat,,Warwickshire,2015,L,,,
Chris Woakes,False,False,Allrounder,False,Right-hand bat,,Warwickshire,2015,R,,,
Daryl Mitchell,False,False,,False,Right-hand bat,,Worcestershire,2015,R,,,
Moeen Ali,False,False,Batting allrounder,False,Left-hand bat,,Worcestershire,2015,L,,,
Ed Barnard,False,False,Bowling allrounder,False,Right-hand bat,,Worcestershire,2015,R,,,
Joe Clarke,False,False,Middle-order batsman,False,Right-hand bat,,Worcestershire,2015,R,,,
Ben Cox,False,False,,False,Right-hand bat,,Worcestershire,2015,R,,,
Brett D'Oliveira,False,False,Batting allrounder,False,Right-hand bat,,Worcestershire,2015,R,,,
Alexei Kervezee,False,False,Opening batsman,False,Right-hand bat,,Worcestershire,2015,R,,,
Tom Kohler-Cadmore,False,False,Batsman,False,Right-hand bat,,Worcestershire,2015,R,,,
Joe Leach,False,False,,False,Right-hand bat,,Worcestershire,2015,R,,,
Charlie Morris,False,False,,False,Right-hand bat,,Worcestershire,2015,R,,,
Richard Oliver,False,False,,False,Left-hand bat,,Worcestershire,2015,L,,,
Saeed Ajmal,False,False,Bowler,False,Right-hand bat,,Worcestershire,2015,R,,,
Jack Shantry,False,False,,False,Left-hand bat,,Worcestershire,2015,L,,,
Ross Whiteley,False,False,Middle-order batsman,False,Left-hand bat,,Worcestershire,2015,L,,,
Neil Broom,False,False,Middle-order batsman,False,Right-hand bat,,Derbyshire,2016,R,,,
Andy Carter,False,False,,False,Right-hand bat,,Derbyshire,2016,R,,,
Ben Cotton,False,False,,False,Right-hand bat,,Derbyshire,2016,R,,,
Wes Durston,False,False,,False,Right-hand bat,,Derbyshire,2016,R,,,
Billy Godleman,False,False,Opening batsman,False,Left-hand bat,,Derbyshire,2016,L,,,
Alex Hughes,False,False,Allrounder,False,Right-hand bat,,Derbyshire,2016,R,,,
Chesney Hughes,False,False,,False,Left-hand bat,,Derbyshire,2016,L,,,
Wayne Madsen,False,False,Batsman,False,Right-hand bat,,Derbyshire,2016,R,,,
Tom Milnes,False,False,,False,Right-hand bat,,Derbyshire,2016,R,,,
James Neesham,False,False,Batting allrounder,False,Left-hand bat,,Derbyshire,2016,L,,,
Tom Poynton,False,False,,False,Right-hand bat,,Derbyshire,2016,R,,,
Hamish Rutherford,False,False,Opening batsman,False,Left-hand bat,,Derbyshire,2016,L,,,
Shiv Thakor,False,False,,False,Right-hand bat,,Derbyshire,2016,R,,,
Usman Arshad,False,False,,False,Right-hand bat,,Durham,2016,R,,,
Scott Borthwick,False,False,Batting allrounder,False,Left-hand bat,,Durham,2016,L,,,
Jack Burnham,False,False,,False,Right-hand bat,,Durham,2016,R,,,
Graham Clark,False,False,,False,Right-hand bat,,Durham,2016,R,,,
Paul Collingwood,False,False,Allrounder,False,Right-hand bat,,Durham,2016,R,,,
Paul Coughlin,False,False,,False,Right-hand bat,,Durham,2016,R,,,
Keaton Jennings,False,False,Opening batsman,False,Left-hand bat,,Durham,2016,L,,,
Calum MacLeod,False,False,Top-order batsman,False,Right-hand bat,,Durham,2016,R,,,
Barry McCarthy,False,False,Bowler,False,Right-hand bat,,Durham,2016,R,,,
Gordon Muchall,False,False,,False,Right-hand bat,,Durham,2016,R,,,
Phil Mustard,False,False,Wicketkeeper batsman,True,Left-hand bat,,Durham,2016,L,,,
Ryan Pringle,False,False,,False,Right-hand bat,,Durham,2016,R,,,
Michael Richardson,False,False,,False,Right-hand bat,,Durham,2016,R,,,
Chris Rushworth,False,False,,False,Right-hand bat,,Durham,2016,R,,,
Ben Stokes,False,False,Allrounder,False,Left-hand bat,,Durham,2016,L,,,
Mark Stoneman,False,False,Top-order batsman,False,Left-hand bat,,Durham,2016,L,,,
Mark Wood,False,False,Bowler,False,Right-hand bat,,Durham,2016,R,,,
Ashar Zaidi,False,False,,False,Left-hand bat,,Essex,2016,L,,,
Ravi Bopara,False,False,Batting allrounder,False,Right-hand bat,,Essex,2016,R,,,
James Foster,False,False,,False,Right-hand bat,,Essex,2016,R,,,
Dan Lawrence,False,False,Middle-order batsman,False,Right-hand bat,,Essex,2016,R,,,
David Masters,False,False,,False,Right-hand bat,,Essex,2016,R,,,
Graham Napier,False,False,,False,Right-hand bat,,Essex,2016,R,,,
Matthew Quinn,False,False,Bowler,False,Right-hand bat,,Essex,2016,R,,,
Jesse Ryder,False,False,Allrounder,False,Left-hand bat,,Essex,2016,L,,,
Callum Taylor,False,False,,False,Right-hand bat,,Essex,2016,R,,,
Ryan ten Doeschate,False,False,Allrounder,False,Right-hand bat,,Essex,2016,R,,,
Kishen Velani,False,False,,False,Right-hand bat,,Essex,2016,R,,,
Wahab Riaz,False,False,Bowler,False,Right-hand bat,,Essex,2016,R,,,
Tom Westley,False,False,Top-order batsman,False,Right-hand bat,,Essex,2016,R,,,
Chris Cooke,False,False,,False,Right-hand bat,,Glamorgan,2016,R,,,
Dean Cosker,False,False,,False,Right-hand bat,,Glamorgan,2016,R,,,
Aneurin Donald,False,False,Batsman,False,Right-hand bat,,Glamorgan,2016,R,,,
Michael Hogan,False,False,Bowler,False,Right-hand bat,,Glamorgan,2016,R,,,
Colin Ingram,False,False,Top-order batsman,False,Left-hand bat,,Glamorgan,2016,L,,,
David Lloyd,False,False,Batting allrounder,False,Right-hand bat,,Glamorgan,2016,R,,,
Craig Meschede,False,False,,False,Right-hand bat,,Glamorgan,2016,R,,,
Jacques Rudolph,False,False,,False,Left-hand bat,,Glamorgan,2016,L,,,
Andrew Salter,False,False,,False,Right-hand bat,,Glamorgan,2016,R,,,
Dale Steyn,False,False,Bowler,False,Right-hand bat,,Glamorgan,2016,R,,,
Shaun Tait,False,False,Bowler,False,Right-hand bat,,Glamorgan,2016,R,,,
Timm van der Gugten,False,False,Bowler,False,Right-hand bat,,Glamorgan,2016,R,,,
Graham Wagg,False,False,Bowling allrounder,False,Right-hand bat,,Glamorgan,2016,R,,,
Mark Wallace,False,False,,False,Left-hand bat,,Glamorgan,2016,L,,,
Cameron Bancroft,False,False,Wicketkeeper batsman,True,Right-hand bat,,Gloucestershire,2016,R,,,
Ian Cockbain,False,False,Middle-order batsman,False,Right-hand bat,,Gloucestershire,2016,R,,,
Chris Dent,False,False,Opening batsman,False,Left-hand bat,,Gloucestershire,2016,L,,,
Benny Howell,False,False,,False,Right-hand bat,,Gloucestershire,2016,R,,,
Michael Klinger,False,False,Batsman,False,Right-hand bat,,Gloucestershire,2016,R,,,
Chris Liddle,False,False,,False,Right-hand bat,,Gloucestershire,2016,R,,,
Hamish Marshall,False,False,Batsman,False,Right-hand bat,,Gloucestershire,2016,R,,,
Craig Miles,False,False,,False,Right-hand bat,,Gloucestershire,2016,R,,,
Kieran Noema-Barnett,False,False,,False,Left-hand bat,,Gloucestershire,2016,L,,,
David Payne,False,False,Bowler,False,Right-hand bat,,Gloucestershire,2016,R,,,
Gareth Roderick,False,False,,False,Right-hand bat,,Gloucestershire,2016,R,,,
Jack Taylor,False,False,Middle-order batsman,False,Right-hand bat,,Gloucestershire,2016,R,,,
Matt Taylor,False,False,Bowler,False,Right-hand bat,,Gloucestershire,2016,R,,,
Andrew Tye,False,False,Bowler,False,Right-hand bat,,Gloucestershire,2016,R,,,
Graeme van Buuren,False,False,Bowling allrounder,False,Right-hand bat,,Gloucestershire,2016,R,,,
Jimmy Adams,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2016,L,,,
Tom Alsop,False,False,Wicketkeeper batsman,True,Left-hand bat,,Hampshire,2016,L,,,
Gareth Andrew,False,False,,False,Left-hand bat,,Hampshire,2016,L,,,
Gareth Berg,False,False,Bowling allrounder,False,Right-hand bat,,Hampshire,2016,R,,,
Tino Best,False,False,Bowler,False,Right-hand bat,,Hampshire,2016,R,,,
Michael Carberry,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2016,L,,,
Mason Crane,False,False,Bowler,False,Right-hand bat,,Hampshire,2016,R,,,
Liam Dawson,False,False,Allrounder,False,Right-hand bat,,Hampshire,2016,R,,,
Sean Ervine,False,False,Allrounder,False,Left-hand bat,,Hampshire,2016,L,,,
Ryan McLaren,False,False,Allrounder,False,Left-hand bat,,Hampshire,2016,L,,,
Lewis McManus,False,False,Wicketkeeper batsman,True,Right-hand bat,,Hampshire,2016,R,,,
Daren Sammy,False,False,Allrounder,False,Right-hand bat,,Hampshire,2016,R,,,
Shahid Afridi,False,False,Allrounder,False,Right-hand bat,,Hampshire,2016,R,,,
Will Smith,False,False,,False,Right-hand bat,,Hampshire,2016,R,,,
Ryan Stevenson,False,False,,False,Right-hand bat,,Hampshire,2016,R,,,
Brad Taylor,False,False,Bowler,False,Right-hand bat,,Hampshire,2016,R,,,
James Vince,False,False,Batsman,False,Right-hand bat,,Hampshire,2016,R,,,
Joe Weatherley,False,False,Batsman,False,Right-hand bat,,Hampshire,2016,R,,,
Brad Wheal,False,False,Bowler,False,Right-hand bat,,Hampshire,2016,R,,,
Adam Wheater,False,False,,False,Right-hand bat,,Hampshire,2016,R,,,
Daniel Bell-Drummond,False,False,Opening batsman,False,Right-hand bat,,Kent,2016,R,,,
Sam Billings,False,False,Wicketkeeper batsman,True,Right-hand bat,,Kent,2016,R,,,
Alex Blake,False,False,Middle-order batsman,False,Left-hand bat,,Kent,2016,L,,,
Mitchell Claydon,False,False,Bowler,False,Left-hand bat,,Kent,2016,L,,,
Matt Coles,False,False,,False,Left-hand bat,,Kent,2016,L,,,
Fabian Cowdrey,False,False,,False,Right-hand bat,,Kent,2016,R,,,
Joe Denly,False,False,Top-order batsman,False,Right-hand bat,,Kent,2016,R,,,
David Griffiths,False,False,,False,Left-hand bat,,Kent,2016,L,,,
Matt Hunn,False,False,,False,Right-hand bat,,Kent,2016,R,,,
Tom Latham,False,False,Wicketkeeper batsman,True,Left-hand bat,,Kent,2016,L,,,
Sam Northeast,False,False,Middle-order batsman,False,Right-hand bat,,Kent,2016,R,,,
Kagiso Rabada,False,False,Bowler,False,Left-hand bat,,Kent,2016,L,,,
Adam Rouse,False,False,,False,Right-hand bat,,Kent,2016,R,,,
Darren Stevens,False,False,,False,Right-hand bat,,Kent,2016,R,,,
Ivan Thomas,False,False,,False,Right-hand bat,,Kent,2016,R,,,
James Tredwell,False,False,Allrounder,False,Left-hand bat,,Kent,2016,L,,,
Karl Brown,False,False,,False,Right-hand bat,,Lancashire,2016,R,,,
Nathan Buck,False,False,,False,Right-hand bat,,Lancashire,2016,R,,,
Jos Buttler,False,False,Wicketkeeper batsman,True,Right-hand bat,,Lancashire,2016,R,,,
Jordan Clark,False,False,Allrounder,False,Right-hand bat,,Lancashire,2016,R,,,
Steven Croft,False,False,,False,Right-hand bat,,Lancashire,2016,R,,,
Alex Davies,False,False,,False,Right-hand bat,,Lancashire,2016,R,,,
George Edwards,False,False,,False,Right-hand bat,,Lancashire,2016,R,,,
Gavin Griffiths,False,False,,False,Right-hand bat,,Lancashire,2016,R,,,
Martin Guptill,False,False,Opening batsman,False,Right-hand bat,,Lancashire,2016,R,,,
Kyle Jarvis,False,False,Bowler,False,Right-hand bat,,Lancashire,2016,R,,,
Arron Lilley,False,False,,False,Right-hand bat,,Lancashire,2016,R,,,
Liam Livingstone,False,False,Batsman,False,Right-hand bat,,Lancashire,2016,R,,,
Stephen Parry,False,False,Bowler,False,Right-hand bat,,Lancashire,2016,R,,,
Alviro Petersen,False,False,Batsman,False,Right-hand bat,,Lancashire,2016,R,,,
Luke Procter,False,False,,False,Left-hand bat,,Lancashire,2016,L,,,
Luis Reece,False,False,Allrounder,False,Left-hand bat,,Lancashire,2016,L,,,
Tom Smith,False,False,,False,Left-hand bat,,Lancashire,2016,L,,,
Neil Wagner,False,False,Bowler,False,Left-hand bat,,Lancashire,2016,L,,,
Farhaan Behardien,False,False,Batting allrounder,False,Right-hand bat,,Leicestershire,2016,R,,,
Mark Cosgrove,False,False,,False,Left-hand bat,,Leicestershire,2016,L,,,
Cameron Delport,False,False,Top-order batsman,False,Left-hand bat,,Leicestershire,2016,L,,,
Neil Dexter,False,False,,False,Right-hand bat,,Leicestershire,2016,R,,,
Lewis Hill,False,False,,False,Right-hand bat,,Leicestershire,2016,R,,,
Paul Horton,False,False,,False,Right-hand bat,,Leicestershire,2016,R,,,
Clint McKay,False,False,Bowler,False,Right-hand bat,,Leicestershire,2016,R,,,
Jigar Naik,False,False,,False,Right-hand bat,,Leicestershire,2016,R,,,
Kevin O'Brien,False,False,Batting allrounder,False,Right-hand bat,,Leicestershire,2016,R,,,
Niall O'Brien,False,False,Wicketkeeper batsman,True,Left-hand bat,,Leicestershire,2016,L,,,
Mark Pettini,False,False,,False,Right-hand bat,,Leicestershire,2016,R,,,
Ben Raine,False,False,,False,Left-hand bat,,Leicestershire,2016,L,,,
Rob Sayer,False,False,,False,Right-hand bat,,Leicestershire,2016,R,,,
Rob Taylor,False,False,Allrounder,False,Left-hand bat,,Leicestershire,2016,L,,,
Umar Akmal,False,False,Middle-order batsman,False,Right-hand bat,,Leicestershire,2016,R,,,
Tom Wells,False,False,,False,Right-hand bat,,Leicestershire,2016,R,,,
George Bailey,False,False,Top-order batsman,False,Right-hand bat,,Middlesex,2016,R,,,
Steven Finn,False,False,Bowler,False,Right-hand bat,,Middlesex,2016,R,,,
James Franklin,False,False,Allrounder,False,Left-hand bat,,Middlesex,2016,L,,,
James Fuller,False,False,Allrounder,False,Right-hand bat,,Middlesex,2016,R,,,
Nick Gubbins,False,False,Top-order batsman,False,Left-hand bat,,Middlesex,2016,L,,,
Tom Helm,False,False,Bowler,False,Right-hand bat,,Middlesex,2016,R,,,
